,Landmark,Architecture,Building,City,Sky,Human settlement,Tourism,Town,Historic site,Metropolitan area,url
119,0.0,0.0,0.0,0.0,0.0,0.0,0.8474474549293518,0.0,0.0,0.0,http://static.asiawebdirect.com/m/phuket/portals/kosamui-com/homepage/tours/pagePropertiesImage/samui-tours.jpg.jpg
120,0.9248201847076416,0.9624404311180115,0.8319010734558105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.indiatourismincredible.com/images/slider/sev2.jpg
121,0.9370046854019165,0.9277428388595581,0.9646732211112976,0.9249640703201294,0.0,0.9013912081718445,0.0,0.9002941846847534,0.0,0.9065075516700745,http://static.asiawebdirect.com/m/bangkok/portals/vietnam/homepage/ho-chi-minh-city/attractions/pagePropertiesImage/ho-chi-minh-attractions.jpg.jpg
122,0.0,0.6545118689537048,0.0,0.0,0.8220894932746887,0.0,0.802714467048645,0.0,0.0,0.0,https://www.tripyoda.com/wp-content/uploads/2018/01/Zhuhai-China-750x500.jpg
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://k6u8v6y8.stackpathcdn.com/blog/wp-content/uploads/2018/11/must-see-attractions-kuala-lumpur.jpg
124,0.0,0.0,0.0,0.0,0.0,0.0,0.7335869669914246,0.0,0.0,0.0,https://cancun-sightseeing.com/wp-content/uploads/2018/02/IMG_6319.jpg
125,0.0,0.0,0.0,0.0,0.0,0.0,0.8597032427787781,0.0,0.0,0.0,https://newcastlebeach.org/images/zhuhai-sightseeing-13.jpg
126,0.0,0.8605384230613708,0.842896580696106,0.0,0.0,0.0,0.0,0.0,0.7099733948707581,0.0,https://cdn.getyourguide.com/img/tour_img-1565334-146.jpg
127,0.9800469875335693,0.9150850772857666,0.9028977751731873,0.0,0.0,0.0,0.0,0.0,0.8774392008781433,0.0,http://www.indiaincredible.co.in/upload/data/categoryimg/8389delhi.jpg
128,0.0,0.9006657004356384,0.8363508582115173,0.0,0.0,0.0,0.0,0.0,0.874327540397644,0.0,https://media-cdn.tripadvisor.com/media/photo-s/17/28/63/b5/private-jerash-and-amman.jpg
129,0.0,0.0,0.0,0.0,0.9014298319816589,0.0,0.0,0.0,0.0,0.0,https://www.planetware.com/photos-large/THA/phuket-island.jpg
